Manufacturer,Model,Year,Fuel Type,Price,Mileage,Average Price (0-20k km),Average Price (20k-50k km),Average Price (50k-100k km),Average Price (100k+ km),Condition
Toyota,Raize G Grade 1200cc,2022.0,Petrol,12950000,20000,12950000.0,12950000.0,,,
Toyota,Raize G Grade Unregister,2022.0,Hybrid,13900000,28000,,13900000.0,,,
Toyota,Raize Z,2022.0,Hybrid,15000000,25844,16065556.0,15000000.0,,,
Toyota,Raize Z Black Top,2022.0,Petrol,13850000,32000,,13850000.0,,,
Toyota,Raize Z Full Option,2022.0,Hybrid,15550000,19000,15550000.0,,,,
Toyota,Raize Z GRADE,2022.0,Hybrid,14800000,33400,,14800000.0,,,
Toyota,Raize Z GRADE JAPAN,2022.0,Petrol,14950000,29786,,14950000.0,,,
Toyota,Raize Z GRADE JAPAN,2022.0,Hybrid,15590000,21208,16720000.0,15590000.0,,,
Toyota,Raize Z GRADE JAPAN 1.2L,2022.0,Petrol,15650000,8286,15650000.0,,,,
Toyota,Raize Z Grade,2022.0,Petrol,13975000,11069,14632353.0,13600000.0,13366667.0,,
Toyota,Raize Z Grade,2022.0,Hybrid,14500000,13500,15751538.0,15000000.0,,,
Toyota,Raize Z Grade Body Kit,2022.0,Petrol,13700000,11069,13700000.0,,,,
Toyota,Raize Z Grade Un/Re,2022.0,Hybrid,14500000,18000,14500000.0,,,,
Toyota,Raize Z Modelista,2022.0,Petrol,14895000,1,14895000.0,,,,
Toyota,Raize Z Premium 1.2,2022.0,Hybrid,15250000,10000,15250000.0,,,,
Toyota,Raize Z Unregistere,2022.0,Hybrid,14950000,54000,,,14950000.0,,
Toyota,Raize Z great,2022.0,Petrol,14950000,29332,14950000.0,14950000.0,,,
Toyota,Raize z Grade,2022.0,Hybrid,14700000,25000,,14700000.0,,,
Toyota,Roomy,2022.0,Petrol,10500000,10000,11487500.0,10375000.0,8590000.0,8000000.0,
Toyota,Roomy Blue,2022.0,Petrol,11500000,39000,,11500000.0,,,
Toyota,Roomy COSTOM GT,2022.0,Petrol,12700000,23000,,12700000.0,,,
Toyota,Roomy CUSTOM G,2022.0,Petrol,11150000,13000,11150000.0,,,,
Toyota,Roomy CUSTOM GT TERBO,2022.0,Petrol,11775000,20600,,11775000.0,,,
Toyota,Roomy CUSTOM Z GT,2022.0,Petrol,11800000,14000,11800000.0,,,,
Toyota,Roomy Custom Gt,2022.0,Petrol,11250000,25000,12250000.0,11750000.0,,,
Toyota,Roomy G,2022.0,Petrol,9750000,43000,10881250.0,10433333.0,,,
Toyota,Roomy G DUEL POWER DOOR,2022.0,Petrol,10000000,18500,10000000.0,,,,
Toyota,Roomy G GRADE UN/RE,2022.0,Petrol,9800000,16000,9800000.0,,,,
Toyota,Roomy G Grade,2022.0,Petrol,10250000,14900,10600000.0,10225000.0,,,
Toyota,Roomy GS,2022.0,Petrol,11250000,40000,,11250000.0,,,
Toyota,Roomy GS Custom,2022.0,Petrol,11500000,19000,11500000.0,,,,
Toyota,Roomy GT,2022.0,Petrol,12250000,16000,12550000.0,,,,
Toyota,Roomy GT Custom,2022.0,Petrol,11550000,21000,14190000.0,11550000.0,,,
Toyota,Roomy GT Custom 4WAY,2022.0,Hybrid,12350000,29500,,12350000.0,,,
Toyota,Roomy Gt 4Way Camera,2022.0,Petrol,12250000,13500,12150000.0,,,,
Toyota,Roomy Gt Black Top,2022.0,Petrol,12200000,10500,12200000.0,,,,
Toyota,Roomy Gt Custom U/R,2022.0,Petrol,11400000,21000,,11400000.0,,,
Toyota,Roomy M900A CUSTOM G,2022.0,Petrol,11595000,19000,11595000.0,,,,
Toyota,Roomy Pearl white,2022.0,Petrol,11380000,19000,11380000.0,,,,
Toyota,Roomy Unregister,2022.0,Petrol,9800000,33000,9950000.0,9800000.0,,,
Toyota,Yaris,2022.0,Petrol,10300000,20000,10377500.0,10300000.0,,7112000.0,
Toyota,Yaris Cross Japan,2022.0,Hybrid,16275000,30000,19137500.0,16275000.0,,,
Toyota,Yaris Cross Z - Grade,2022.0,Hybrid,16975000,16000,16975000.0,,,,
Toyota,Yaris Cross Z 1.5L,2022.0,Petrol,16450000,36000,,16450000.0,,,
Toyota,Yaris G GRADE,2022.0,Petrol,11290000,13000,11623333.0,,,,
Toyota,Yaris G Grade 4WAY CAMERA,2022.0,Petrol,11190000,26500,,11190000.0,,,
Toyota,Yaris PUSH START/ SAFETY,2022.0,Petrol,10790000,26200,,10790000.0,,,
Toyota,Yaris X,2022.0,Petrol,9800000,38000,11041667.0,9800000.0,,,
Toyota,Yaris X Grade,2022.0,Petrol,10050000,37000,10722222.0,10225000.0,,,
Toyota,Yaris X Grade Un/Re,2022.0,Petrol,9500000,23100,9725000.0,9670833.0,,,
Toyota,Yaris X LIMITED,2022.0,Petrol,10150000,26000,,10150000.0,,,
Toyota,Yaris X Push Start,2022.0,Petrol,9950000,24500,,9950000.0,,,
Toyota,Yaris X Push Start Safety,2022.0,Petrol,9475000,32000,10600000.0,9712500.0,,,
Toyota,Yaris X safety,2022.0,Petrol,10695000,15000,10695000.0,,,,
Toyota,Yaris X safety Black Top,2022.0,Petrol,10750000,14985,10750000.0,,,,
Toyota,Yaris X-Grade,2022.0,Petrol,10250000,14000,10250000.0,,,,
Toyota,Yaris aqua 1.5,2022.0,Hybrid,13490000,16500,13490000.0,,,,
Toyota,RAV4 Embassy,2021.0,Hybrid,32500000,52000,,,32500000.0,,
Toyota,Raize Black Top,2021.0,Petrol,13000000,8800,13000000.0,,,,
Toyota,Hilux B5 Rocco,2020.0,Petrol,24250000,39000,,24250000.0,,,
Toyota,Hilux Rocco GR Sport,2020.0,Diesel,25500000,60000,,,25500000.0,,
Toyota,Hilux Rocco PK B5,2020.0,Diesel,24950000,58500,,,24950000.0,,
Toyota,Hilux V Grade,2020.0,Diesel,23000000,45000,,23000000.0,,,
Toyota,Land Cruiser Prado TXL Fully Loaded,2020.0,Petrol,57500000,19000,57500000.0,,,,
Toyota,Premio 260 G SUPERIOR CBK,2020.0,Petrol,17750000,53500,,,17750000.0,,
Toyota,Premio G Superior,2020.0,Petrol,22500000,16932,22500000.0,18500000.0,17723333.0,13687632.0,
Toyota,Raize,2020.0,Petrol,11950000,45961,12509286.0,13800000.0,11600000.0,,
Toyota,Raize Z 1.0L,2020.0,Petrol,12300000,41500,,12300000.0,,,
Toyota,Raize Z Apple Car Play,2020.0,Petrol,12375000,46000,,12375000.0,11975000.0,,
Toyota,"Raize Z BLACKTOP 43,000KMS",2020.0,Petrol,12290000,43000,,12290000.0,,,
Toyota,Raize Z GRADE,2020.0,Petrol,0,30000,12202143.0,0.0,,,
Toyota,Raize Z Grade Black Top,2020.0,Petrol,11700000,90000,,,11700000.0,,
Toyota,Roomy GT CUSTOM,2020.0,Hybrid,13900000,0,13900000.0,,,,
Toyota,Vitz,2020.0,Petrol,8650000,40000,5650000.0,8565000.0,8339200.0,7187500.0,
Toyota,Axio WXB CBJ,2019.0,Hybrid,13800000,66000,,,13800000.0,,
Toyota,Axio full option,2019.0,Petrol,14980000,85000,,,14980000.0,,
Toyota,CHR,2019.0,Petrol,16200000,32000,18900000.0,15566667.0,15650000.0,12900000.0,
Toyota,CHR Bruno,2019.0,Petrol,15950000,61000,,,15950000.0,,
Toyota,CHR NGX 10,2019.0,Petrol,15000000,58000,,,15000000.0,,
Toyota,CHR NGX 10 Eagles Eye,2019.0,Petrol,15850000,75000,,,15850000.0,,
Toyota,CHR NGX-10,2019.0,Petrol,17350000,39000,,17350000.0,,,
Toyota,Harrier NEW FACE,2019.0,Petrol,34900000,42960,,34900000.0,,,
Toyota,Hilux,2019.0,Diesel,19500000,73720,26400000.0,,19500000.0,14053333.0,
Toyota,Hilux GR Sport,2019.0,Diesel,21000000,53000,29506129.0,26600000.0,21000000.0,,
Toyota,Hilux ROCCO,2019.0,Diesel,23200000,131000,28570000.0,,,23200000.0,
Toyota,Hilux Revo,2019.0,Diesel,24500000,230000,26558333.0,,,20675000.0,
Toyota,Hilux V Grade,2019.0,Diesel,23000000,37237,,23000000.0,,,
Toyota,Land Cruiser Sahara VX V8 Highest,2019.0,Diesel,93000000,87000,,,93000000.0,,
Toyota,Premio,2019.0,Petrol,17950000,115000,,15250000.0,17450000.0,12578182.0,
Toyota,Premio 2019-2020,2019.0,Petrol,20500000,39000,,20500000.0,,,
Toyota,Premio 4WAY CAMERA,2019.0,Petrol,19290000,78500,,,19290000.0,,
Toyota,Premio G Superior,2019.0,Petrol,17885000,64000,22500000.0,18500000.0,17723333.0,13687632.0,
Toyota,Rush,2019.0,Petrol,14500000,100000,,,14500000.0,11150000.0,
Toyota,Vitz,2019.0,Petrol,8950000,76500,5650000.0,8565000.0,8339200.0,7187500.0,
Toyota,Vitz Edition 2 1st,2019.0,Petrol,8675000,81000,,,8675000.0,,
Toyota,Vitz Edition 3,2019.0,Petrol,9500000,51000,,9850000.0,9225000.0,,
Toyota,Vitz Edition 3 - 47000 km,2019.0,Petrol,9785000,47000,,9785000.0,,,
Toyota,Vitz Edtion 3,2019.0,Petrol,9450000,74000,,,9450000.0,,
Toyota,Yaris ATIV G GRADE,2019.0,Petrol,12650000,73988,,,12650000.0,,
Toyota,Allion,2018.0,Petrol,17200000,69000,,,11876667.0,10146667.0,
Toyota,Allion G PLUS,2018.0,Petrol,15500000,119500,,,,15500000.0,
Toyota,Allion NZT 260,2018.0,Petrol,16000000,102000,,,,15950000.0,
Toyota,Aqua,2018.0,Petrol,8690000,84433,,,8690000.0,8129167.0,
Toyota,Aqua Eagle Eye,2018.0,Hybrid,10975000,60000,,,10975000.0,,
Toyota,Axio,2018.0,Hybrid,13550000,117000,,,12020000.0,11277273.0,
Toyota,Axio G Grade,2018.0,Hybrid,13575000,138000,17040000.0,14420000.0,12525000.0,11252500.0,
Toyota,Axio WXB,2018.0,Hybrid,14200000,109000,,,13533333.0,13310000.0,
Toyota,CHR,2018.0,Petrol,15500000,26000,18900000.0,15566667.0,15650000.0,12900000.0,
Toyota,CHR GT,2018.0,Petrol,13650000,90000,,,13793750.0,,
Toyota,CHR GT 2WD,2018.0,Petrol,14950000,86000,,,14950000.0,,
Toyota,CHR GT BOOST IMPULSE,2018.0,Petrol,14485000,39000,,14485000.0,,,
Toyota,CHR GT NGX 10,2018.0,Petrol,14875000,100000,,,14875000.0,14875000.0,
Toyota,CHR GT boost kit,2018.0,Petrol,15350000,96000,,,15350000.0,,
Toyota,CHR NGX,2018.0,Petrol,14700000,56000,,,14700000.0,,
Toyota,CHR NGX 10 2WD,2018.0,Petrol,14100000,151000,,,,14100000.0,
Toyota,CHR NGX 10(2WD),2018.0,Petrol,14950000,100000,,,14950000.0,14950000.0,
Toyota,CHR NGX 50,2018.0,Petrol,14500000,87000,,,14500000.0,,
Toyota,CHR NGX10,2018.0,Petrol,14950000,83000,,14900000.0,14950000.0,,
Toyota,CHR NGX10 2WD,2018.0,Petrol,15200000,87800,,,15200000.0,,
Toyota,CHR NGX10 2WD GT,2018.0,Petrol,15500000,40134,,15500000.0,,,
Toyota,CHR NGX50,2018.0,Petrol,14950000,45500,,14950000.0,13495000.0,,
Toyota,CHR NXG 10,2018.0,Petrol,13900000,117000,,,,13900000.0,
Toyota,Hilux,2018.0,Diesel,22650000,117000,26400000.0,,19500000.0,14053333.0,
Toyota,Hilux 4WD Double Cab,2018.0,Diesel,17800000,56897,,,17800000.0,,
Toyota,Hilux Revo,2018.0,Diesel,20500000,147000,26558333.0,,,20675000.0,
Toyota,Hilux Revo (V Grade),2018.0,Diesel,20500000,82100,,,20500000.0,,
Toyota,Hilux Rocco,2018.0,Diesel,22800000,84000,29149167.0,,22150000.0,,
Toyota,LAND CRUISER 79 V8,2018.0,Diesel,38500000,80000,,,38500000.0,,
Toyota,Land Cruiser 79,2018.0,Diesel,29500000,80000,,,29500000.0,,
Toyota,Land Cruiser Prado,2018.0,Diesel,51500000,90000,85500000.0,55000000.0,45208333.0,28448750.0,
Toyota,Land Cruiser Prado TX-L,2018.0,Petrol,48800000,58000,57350000.0,37500000.0,48800000.0,39500000.0,
Toyota,Land Cruiser Prado TZ-G highest spec,2018.0,Diesel,49500000,240000,,,,49500000.0,
Toyota,Land Cruiser Sahara HZJ79,2018.0,Diesel,28850000,90000,,,28850000.0,,
Toyota,Passo,2018.0,Petrol,6950000,100000,,8975000.0,7650000.0,5865000.0,
Toyota,Premio,2018.0,Petrol,18500000,58650,,15250000.0,17450000.0,12578182.0,
Toyota,Premio G Superior,2018.0,Petrol,17400000,127000,22500000.0,18500000.0,17723333.0,13687632.0,
Toyota,Roomy Custom,2018.0,Petrol,88500000,137500,,,,88500000.0,
Toyota,Tank,2018.0,Petrol,9650000,76000,,9050000.0,9125000.0,,
Toyota,Vitz,2018.0,Petrol,9000000,53600,5650000.0,8565000.0,8339200.0,7187500.0,
Toyota,Vitz 2nd Edition,2018.0,Petrol,9000000,77500,,,8900000.0,,
Toyota,Vitz EDITION 2,2018.0,Petrol,8900000,64500,,,8900000.0,,
Toyota,Vitz Edition 1 safty CBL,2018.0,Petrol,8500000,44100,,8500000.0,,,
Toyota,Vitz KSP 130,2018.0,Petrol,8350000,64750,,,8350000.0,7822500.0,
Toyota,Vitz Safety,2018.0,Petrol,8690000,76000,,,8266250.0,7750000.0,
Toyota,Vitz Safety 2nd Edition,2018.0,Petrol,8750000,103000,,,,8750000.0,
Toyota,Vitz Safety Edition 2,2018.0,Petrol,9280000,45800,,9280000.0,,,
Toyota,Wigo Full Option,2018.0,Petrol,7090000,66000,,,7090000.0,,
Toyota,Wigo G Grade,2018.0,Petrol,6875000,82500,,,6875000.0,6457500.0,
Toyota,Allion,2017.0,Petrol,16800000,99300,,,11876667.0,10146667.0,
Toyota,Allion 260G,2017.0,Petrol,16400000,80000,,,16400000.0,,
Toyota,Allion G Plus,2017.0,Petrol,15950000,75000,,,16125000.0,,
Toyota,Aqua Eagle Eye-Body Kit,2017.0,Hybrid,11000000,82000,,,11000000.0,,
Toyota,Aqua Facelift-Eagle Eye,2017.0,Hybrid,10650000,88000,,,10650000.0,,
Toyota,Axio,2017.0,Petrol,13500000,118000,,,13233333.0,9272273.0,
Toyota,Axio,2017.0,Hybrid,13200000,128000,,,12020000.0,11277273.0,
Toyota,Axio 2018,2017.0,Hybrid,12600000,72200,,,12600000.0,,
Toyota,Axio G Grade,2017.0,Hybrid,13200000,84000,17040000.0,14420000.0,12525000.0,11252500.0,
Toyota,Axio Non,2017.0,Petrol,11450000,76000,,,10637500.0,,
Toyota,Axio WXB,2017.0,Petrol,13690000,93000,,,13690000.0,13025000.0,
Toyota,Axio WXB,2017.0,Hybrid,12800000,110000,,,13533333.0,13310000.0,
Toyota,Axio WXB Anniversary,2017.0,Hybrid,12800000,105619,,,,12800000.0,
Toyota,Axio WXB FULL OPTION,2017.0,Hybrid,13690000,105942,,,,13690000.0,
Toyota,CHR,2017.0,Petrol,12900000,184000,18900000.0,15566667.0,15650000.0,12900000.0,
Toyota,CHR GT,2017.0,Petrol,14000000,90000,,,13793750.0,,
Toyota,CHR NGX50,2017.0,Petrol,12490000,83000,,14950000.0,13495000.0,,
Toyota,CHR NGX50 GT,2017.0,Petrol,14200000,98000,,,14200000.0,,
Toyota,Fortuner,2017.0,Diesel,32700000,156000,,,,23988750.0,
Toyota,Harrier Elegance,2017.0,Petrol,23290000,114000,,,25400000.0,23290000.0,
Toyota,Harrier New face 3 LED,2017.0,Petrol,31000000,39000,,31000000.0,,,
Toyota,Hilux,2017.0,Diesel,20200000,121000,26400000.0,,19500000.0,14053333.0,
Toyota,Hilux 3L,2017.0,Diesel,19890000,170000,,,,19890000.0,
Toyota,Hilux 4WD Company,2017.0,Diesel,17700000,163000,,,,17700000.0,BrandNew
Toyota,Hilux Revo,2017.0,Diesel,18800000,191000,26558333.0,,,20675000.0,
Toyota,Hilux Revo Rocco,2017.0,Diesel,20500000,126000,28800000.0,,,20500000.0,
Toyota,Hilux Revolution,2017.0,Diesel,22500000,112000,,,,21500000.0,
Toyota,Land Cruiser Prado,2017.0,Diesel,52450000,67500,85500000.0,55000000.0,45208333.0,28448750.0,
Toyota,Land Cruiser Prado 150,2017.0,Diesel,58500000,87000,,,58500000.0,38287500.0,
Toyota,Land Cruiser Prado 150 Black Edition,2017.0,Petrol,57500000,14000,57500000.0,,,,
Toyota,Land Cruiser Prado 150 VX,2017.0,Diesel,47500000,88000,,,47500000.0,,
Toyota,Land Cruiser Prado TX,2017.0,Petrol,43500000,45000,,51000000.0,,28990000.0,
Toyota,Land Cruiser Prado TZG HIEGHT COTROL,2017.0,Diesel,52450000,67500,,,52450000.0,,
Toyota,Land Cruiser Prado VX,2017.0,Diesel,53500000,138000,,,,53500000.0,
Toyota,Land Cruiser Prado VX FullyLoade,2017.0,Diesel,59500000,132000,,,,59500000.0,
Toyota,Land Cruiser Sahara,2017.0,Diesel,79000000,124000,,71000000.0,58500000.0,59250000.0,
Toyota,Land Cruiser Sahara HZJ76,2017.0,Diesel,67500000,3000,67500000.0,,,,
Toyota,Land Cruiser Sahara V8,2017.0,Petrol,67500000,85000,,56500000.0,53650000.0,,
Toyota,Land Cruiser Sahara V8 VX,2017.0,Diesel,89500000,60000,,,89500000.0,,
Toyota,Land Cruiser Sahara VX V8,2017.0,Diesel,75000000,132000,,,,67857143.0,
Toyota,Land Cruiser Sahara VX V8 7Seater,2017.0,Diesel,62500000,112000,,,,62500000.0,
Toyota,Passo,2017.0,Petrol,8350000,84000,,8975000.0,7650000.0,5865000.0,
Toyota,Pixis,2017.0,Petrol,6200000,49000,8750000.0,6595000.0,,,
Toyota,Pixis Full Option,2017.0,Petrol,6175008,80000,,,6175008.0,,
Toyota,Premio,2017.0,Petrol,15700000,97500,,15250000.0,17450000.0,12578182.0,
Toyota,Premio G SUPERIOR,2017.0,Petrol,15100000,139000,,,14050000.0,14397500.0,
Toyota,Premio Superior G,2017.0,Petrol,16250000,91731,,,16250000.0,,
Toyota,Premio Superior Grade,2017.0,Petrol,16100000,135000,,,,16100000.0,
Toyota,Prius 4th Generation,2017.0,Hybrid,16500000,128000,,,,16500000.0,
Toyota,Roomy,2017.0,Petrol,8000000,164687,11487500.0,10375000.0,8590000.0,8000000.0,
Toyota,Tank,2017.0,Petrol,9050000,46000,,9050000.0,9125000.0,,
Toyota,Vitz,2017.0,Petrol,8325000,75452,5650000.0,8565000.0,8339200.0,7187500.0,
Toyota,Vitz DBA KSP130VITZ,2017.0,Petrol,8700000,95701,,,8700000.0,,
Toyota,Vitz Edition 1,2017.0,Petrol,8990000,98288,,,8693333.0,,
Toyota,Vitz Safety,2017.0,Petrol,8225000,78500,,,8266250.0,7750000.0,
Toyota,Vitz Safety Edition,2017.0,Petrol,8600000,44000,,8600000.0,7950000.0,8176667.0,
Toyota,Vitz Safety Edition 1,2017.0,Petrol,8450000,47000,,8450000.0,,,
Toyota,Wigo,2017.0,Petrol,6750000,76500,,,6725000.0,,
Toyota,Wigo G Grade,2017.0,Petrol,6390000,112000,,,6875000.0,6457500.0,
Toyota,Allion G,2016.0,Petrol,14850000,115000,,,,12825000.0,
Toyota,Allion G Plus,2016.0,Petrol,16300000,87000,,,16125000.0,,
Toyota,Allion NZT 260,2016.0,Petrol,15900000,119500,,,,15950000.0,
Toyota,Alphard Executive Lo,2016.0,Hybrid,49500000,44000,,49500000.0,,,
Toyota,Aqua Urban 'G' Grade,2016.0,Hybrid,9550000,133840,,,,9550000.0,
Toyota,Auris Hatchback,2016.0,Petrol,11500000,44000,,11500000.0,,,
Toyota,Axio,2016.0,Petrol,10700000,160000,,,13233333.0,9272273.0,
Toyota,Axio,2016.0,Hybrid,12750000,108000,,,12020000.0,11277273.0,
Toyota,Axio 165 G Grade,2016.0,Hybrid,12500000,117000,,,,12500000.0,
Toyota,Axio G,2016.0,Hybrid,11890000,130000,,,,11321667.0,
Toyota,Axio G 1st,2016.0,Hybrid,11975000,67000,,,11975000.0,,
Toyota,Axio G Grade,2016.0,Petrol,12200000,126000,,,8675000.0,10255000.0,
Toyota,Axio G Grade,2016.0,Hybrid,11700000,149000,17040000.0,14420000.0,12525000.0,11252500.0,
Toyota,Axio PUSH START SAFETY,2016.0,Hybrid,11390000,200000,,,,11390000.0,
Toyota,Axio WXB,2016.0,Petrol,12800000,120000,,,13690000.0,13025000.0,
Toyota,Axio WXB,2016.0,Hybrid,13500000,140000,,,13533333.0,13310000.0,
Toyota,Axio WXB 50th Anniversary,2016.0,Hybrid,12900000,115000,,,,12900000.0,
Toyota,Axio WXP,2016.0,Hybrid,13200000,80000,,,13200000.0,,
Toyota,Fortuner,2016.0,Petrol,26500000,67000,,,26500000.0,15200000.0,
Toyota,Fortuner,2016.0,Diesel,30500000,130000,,,,23988750.0,
Toyota,Hilux,2016.0,Diesel,13500000,325000,26400000.0,,19500000.0,14053333.0,
Toyota,Hilux Double Cab,2016.0,Diesel,17500000,106000,,,,12920000.0,
Toyota,Hilux Gear Hylux,2016.0,Diesel,17100000,167000,,,,17100000.0,
Toyota,Hilux Revo G Grade,2016.0,Diesel,18950000,112000,,,,18950000.0,
Toyota,Hilux Revolution,2016.0,Diesel,20500000,139000,,,,21500000.0,
Toyota,Land Cruiser Prado 150,2016.0,Petrol,39200000,135000,61000000.0,,42500000.0,34400000.0,
Toyota,Land Cruiser Prado 150 TX,2016.0,Diesel,44000000,89000,,,44000000.0,29200000.0,
Toyota,Land Cruiser Prado G Frontier,2016.0,Petrol,38500000,152000,,,,38500000.0,
Toyota,Land Cruiser Prado G frontier Low miles,2016.0,Petrol,44500000,50000,,44500000.0,44500000.0,,
Toyota,Land Cruiser Sahara 202 V8 ZX,2016.0,Petrol,62500000,89000,,,62500000.0,,
Toyota,Land Cruiser Sahara Diesal,2016.0,Diesel,76500000,88000,,,76500000.0,,
Toyota,Land Cruiser Sahara V8,2016.0,Diesel,70000000,140000,,,,58666667.0,
Toyota,Land Cruiser Sahara V8 - VX Full Spec,2016.0,Diesel,74000000,100000,,,74000000.0,74000000.0,
Toyota,Land Cruiser Sahara V8 Parliament,2016.0,Diesel,75000000,340000,,,,75000000.0,
Toyota,Land Cruiser Sahara V8 ZX,2016.0,Petrol,74000000,119000,,,,74000000.0,
Toyota,Land Cruiser Sahara VX V8,2016.0,Diesel,79500000,120000,,,,67857143.0,
Toyota,Passo Mooda,2016.0,Petrol,8680000,74244,,,8680000.0,,
Toyota,Passo Safety,2016.0,Petrol,7850000,76000,8990000.0,,7850000.0,,
Toyota,Pixis,2016.0,Petrol,6990000,47481,8750000.0,6595000.0,,,
Toyota,Premio,2016.0,Petrol,16200000,121660,,15250000.0,17450000.0,12578182.0,
Toyota,Premio G Superior,2016.0,Petrol,16250000,125000,22500000.0,18500000.0,17723333.0,13687632.0,
Toyota,Prius,2016.0,Petrol,16500000,126000,,,,10278571.0,
Toyota,Prius 4th Gen,2016.0,Hybrid,15600000,85000,,,15600000.0,,
Toyota,Prius Safety Sense,2016.0,Hybrid,14800000,172000,,,,14800000.0,
Toyota,Prius ZVW 51,2016.0,Hybrid,15300000,179000,,,,15300000.0,
Toyota,Sienta,2016.0,Hybrid,14500000,99000,18975000.0,16800000.0,14500000.0,12700000.0,
Toyota,Tank DBA M900A,2016.0,Petrol,8900000,66850,,,8900000.0,,
Toyota,Vitz,2016.0,Petrol,7930000,91000,5650000.0,8565000.0,8339200.0,7187500.0,
Toyota,Vitz F Safety,2016.0,Petrol,8450000,56000,,,8450000.0,,
Toyota,Vitz F Safety Edition 2,2016.0,Petrol,7750000,120700,,,,7750000.0,
Toyota,Vitz KSP 130,2016.0,Petrol,7850000,135000,,,8350000.0,7822500.0,
Toyota,Vitz Push Start,2016.0,Petrol,8260000,70200,,,8260000.0,,
Toyota,Vitz Reg 2019,2016.0,Petrol,8250000,129000,,,,8250000.0,
Toyota,Vitz Safety,2016.0,Petrol,8000000,65000,,,8266250.0,7750000.0,
Toyota,Vitz Safety Edition,2016.0,Petrol,8050000,114000,,8600000.0,7950000.0,8176667.0,
Toyota,Vitz Safety Push Start,2016.0,Petrol,8290000,118500,,,,8290000.0,
Toyota,Vitz Safety | Push Start,2016.0,Petrol,7890000,90000,,,7890000.0,,
Toyota,Vitz ksp130 Safety,2016.0,Petrol,7650000,148000,,,,7650000.0,
Toyota,Alphard Advance Premium,2015.0,Hybrid,18800000,128000,,,,18800000.0,
Toyota,Aqua,2015.0,Hybrid,8975000,135000,7890000.0,,8455000.0,8494714.0,
Toyota,Aqua G Grade,2015.0,Hybrid,7600000,184000,,8490000.0,,8199231.0,
Toyota,Aqua G Sport,2015.0,Petrol,7000000,96000,,,7000000.0,,
Toyota,Aqua G Sport,2015.0,Hybrid,7250000,91000,,,8262500.0,,
Toyota,Aqua S Class,2015.0,Hybrid,9000000,30300,,9000000.0,,,
Toyota,Aqua S Grade,2015.0,Hybrid,9475000,74000,,,9212500.0,8017500.0,
Toyota,Aqua Urban,2015.0,Hybrid,8700000,120000,,,,9145000.0,
Toyota,Aqua X,2015.0,Hybrid,9550000,125300,12700000.0,,9800000.0,9550000.0,
Toyota,Aqua X Urban,2015.0,Petrol,9700000,106137,,,,9592500.0,
Toyota,Aqua X Urban,2015.0,Hybrid,9350000,119700,,,9541667.0,9350000.0,
Toyota,Aqua X Urban S Grade,2015.0,Hybrid,8965000,95000,,,8965000.0,,
Toyota,Aqua X Urban Soft Leather,2015.0,Hybrid,9475000,155000,,,,9475000.0,
Toyota,Aqua X urban,2015.0,Hybrid,9825000,76150,,,9825000.0,,
Toyota,Aqua X-Urban Anniversary,2015.0,Hybrid,9290000,140000,,,,9290000.0,
Toyota,Axio,2015.0,Hybrid,10400000,126000,,,12020000.0,11277273.0,
Toyota,Axio G,2015.0,Petrol,10950000,109000,,,,10950000.0,
Toyota,Axio G,2015.0,Hybrid,11000000,190000,,,,11321667.0,
Toyota,Axio G GRADE,2015.0,Hybrid,11290000,124125,,,,11290000.0,
Toyota,Axio G Grade,2015.0,Petrol,10200000,140000,,,8675000.0,10255000.0,
Toyota,Axio G Grade,2015.0,Hybrid,11950000,128000,17040000.0,14420000.0,12525000.0,11252500.0,
Toyota,Axio G Grade New Shell,2015.0,Hybrid,11500000,190000,,,,11500000.0,
Toyota,Axio G grade,2015.0,Hybrid,10125000,118000,,,,9912500.0,
Toyota,Axio New face,2015.0,Hybrid,10800000,140000,,,,10800000.0,
Toyota,Axio X Grade,2015.0,Hybrid,11475000,157000,,,,10612500.0,
Toyota,Axio X Limited,2015.0,Hybrid,10200000,92000,,,10200000.0,,
Toyota,Esquire,2015.0,Hybrid,21000000,135000,,,,21000000.0,
Toyota,Esquire 7,2015.0,Hybrid,22500000,69000,,,22500000.0,,
Toyota,Harrier,2015.0,Hybrid,23950000,115000,,,19500000.0,23950000.0,
Toyota,Harrier Advanced Premium,2015.0,Petrol,27500000,62750,,,27500000.0,,
Toyota,Harrier Fully loaded,2015.0,Hybrid,22000000,108000,,,,22000000.0,
Toyota,Harrier Leather Package,2015.0,Hybrid,23150000,115000,,,,23175000.0,
Toyota,Land Cruiser Prado,2015.0,Diesel,46890000,176473,85500000.0,55000000.0,45208333.0,28448750.0,
Toyota,Land Cruiser Prado 150,2015.0,Petrol,42500000,92000,61000000.0,,42500000.0,34400000.0,
Toyota,Land Cruiser Prado 150,2015.0,Diesel,42500000,126000,,,58500000.0,38287500.0,
Toyota,Land Cruiser Prado 150 TX,2015.0,Petrol,41000000,38000,59500000.0,41000000.0,,,
Toyota,Land Cruiser Prado 150 TX 1,2015.0,Diesel,41000000,94000,,,41000000.0,,
Toyota,Land Cruiser Prado 150 TX TRJ150,2015.0,Diesel,44500000,130000,,,,44500000.0,
Toyota,Land Cruiser Prado 6 Forward,2015.0,Petrol,43700000,70000,,,43700000.0,,
